[ID],DescriptorId,Name,TypeName,TypeArme,Arme,ProjectileType,Puissance,TempsEntreDeuxTirs,TempsEntreDeuxFx,PorteeMaximale,PorteeMaximaleBateaux,AngleDispersion,RadiusSplashSuppressDamages,SuppressDamages,RayonPinned,TirIndirect,TirReflexe,FX_tir_sans_physic,FX_vitesse_de_depart,FX_frottement,FX_tir_tendu,TempsEntreDeuxSalves,NbrProjectilesSimultanes,NbTirParSalves,AffichageMunitionParSalve,Level,HitRollRule,FireDescriptor,FireTriggeringProbability,RadiusSplashPhysicalDamages,PhysicalDamages,Caliber,WeaponCursorType,PorteeMinimale,PorteeMinimaleBateaux,DispersionAtMinRange,DispersionAtMaxRange,NoiseDissimulationMalus,TempsDeVisee,InterfaceWeaponTexture,AffichageMenu,SupplyCost,SmokeDescriptor,PorteeMaximaleTBA,PorteeMinimaleTBA,PorteeMaximaleHA,MissileDescriptor,MissileTimeBetweenCorrections,Guidance,EfficaciteSelonPortee,AffecteParNombre,NeedModelChange,IsFireAndForget,IgnoreInflammabilityConditions,InterdireTirReflexe,CorrectedShotDispersionMultiplier,IsSubAmmunition,RandomDispersion,TempsAnimation,PorteeMaximaleProjectile,PorteeMinimaleProjectile,PorteeMinimaleHA
102140,00000000-0000-0000-0600-0000e8030000,83E12D0B32080000,0B06000000000000,D175010000000000,1,null,16,0.8,0.2,78000,78000,0.01,832,90,260,null,True,null,180000,0.01,True,2,1,10,100,3,113 : 85561 (False) - TModernWarfareHitRollRule,null,null,260,0.75,B28C948300000000,6,null,null,null,null,1.254,1,78 : 102141 (True) - TUIResourceTexture,True,20,null,65000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102142,00000000-0000-0000-0600-0000f4030000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,1,20,0.2,0.2,65000,65000,0.04,13000,40,1300,null,True,True,10000,0.001,True,4,1,40,40,3,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,1300,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102143,00000000-0005-0000-0600-0000e8030000,5D98C5AAB99A1C00,0B06000000000000,D175010000000000,null,null,16,0.8,0.2,65000,65000,0.01,520,55,260,null,True,null,180000,0.01,True,2,1,10,100,3,113 : 85567 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 102144 (True) - TUIResourceTexture,True,20,null,39000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102145,00000000-0000-0000-0600-000004040000,441175C381000000,0B06000000000000,D175010000000000,null,null,16,2,0.2,65000,65000,0.01,520,55,260,null,True,null,180000,0.01,True,2,1,10,200,3,113 : 85523 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 102146 (True) - TUIResourceTexture,True,10,null,39000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102147,00000000-0000-0000-0600-00000e040000,39AEDFA77C2F0000,0B06000000000000,E162010000000000,47,null,150,1,1,39000,39000,0.015,7800,240,1300,null,True,null,40000,0.01,True,4,1,1,1,3,113 : 85708 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B21C1C0000,1,null,null,null,null,2.2,null,78 : 102148 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
102149,00000000-0000-0000-0600-00000f040000,39AEDFA77C2F0000,0B06000000000000,E162010000000000,3,null,150,1,1,39000,39000,0.015,4758,84,1300,null,True,null,140000,0.01,True,4,1,1,1,3,113 : 85708 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1430,2,B21C1C0000000000,4,26000,26000,null,null,1.6,1,78 : 102150 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
102151,00000000-0000-0000-0600-000025040000,F1EA7205522D0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 90698 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C14A501000000,6,null,null,null,null,1.545,1,78 : 102152 (True) - TUIResourceTexture,True,2,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102153,00000000-0000-0000-0600-000026040000,F1EA7205522D0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 86138 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C14A501000000,6,130,130,null,null,1.545,1,78 : 102154 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102155,00000000-0006-0000-0600-0000ea030000,4303000000000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.2,57200,57200,0.01,2600,55,260,null,True,null,180000,0.01,True,2,1,3,30,3,113 : 86476 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 102156 (True) - TUIResourceTexture,True,3,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102157,00000000-0000-0000-0600-000040040000,86C02D0D00000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,0.4,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 102158 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102159,00000000-0000-0000-0600-000047040000,9A03000000000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.6,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 85721 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 102160 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102161,00000000-0000-0000-0600-000049040000,ABCB75CBB5400000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,0.8,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 86140 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 102162 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102163,00000000-0000-0000-0600-00004c040000,ABCB75CBB5400000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,0.6,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 102164 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102165,00000000-0000-0000-0600-000059040000,44B4000000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,9,1,3,30,3,113 : 91491 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 102166 (True) - TUIResourceTexture,True,3,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102167,00000000-0000-0000-0600-00005a040000,44B4000000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,9,1,3,30,3,113 : 85797 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,1,78 : 102168 (True) - TUIResourceTexture,True,3,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102169,00000000-0000-0000-0600-000093040000,6ABCBADC215C0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,0.8,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 85878 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 102170 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102171,00000000-0000-0000-0600-000094040000,6ABCBADC215C0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,0.6,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 85968 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 102172 (True) - TUIResourceTexture,True,2,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102173,00000000-0000-0000-0600-00009a040000,4A315C0000000000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,57200,57200,0.01,2600,40,260,null,True,null,180000,0.01,True,5,1,20,200,3,113 : 87376 (False) - TModernWarfareHitRollRule,null,null,130,0.5,B27C18A501000000,6,null,null,null,null,2.25,2,78 : 102174 (True) - TUIResourceTexture,True,20,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102175,00000000-0000-0000-0600-00009b040000,C1710D0702000000,0B06000000000000,D165010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 85595 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,6500,6500,null,null,2.25,2,78 : 102176 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102177,00000000-0007-0000-0600-000007040000,CB905C0000000000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,57200,57200,0.01,2600,40,260,null,True,null,180000,0.01,True,2,1,5,45,3,113 : 86476 (False) - TModernWarfareHitRollRule,null,null,130,0.5,B26C14A501000000,6,null,null,null,null,2.25,2,78 : 102178 (True) - TUIResourceTexture,True,5,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102179,00000000-0000-0000-0600-00009f040000,87A114DD72010000,0B06000000000000,6ABCBA1C00000000,null,null,10,1,2,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,2.8,1,1,20,3,113 : 85456 (False) - TModernWarfareHitRollRule,null,null,156,1,B26C940800000000,6,null,null,null,null,1.75,1,78 : 102180 (True) - TUIResourceTexture,True,2,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102181,00000000-0000-0000-0600-0000a2040000,4AE12D1700000000,0B06000000000000,D1D5010000000000,null,null,10,1,1,33800,33800,0.01,520,30,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 85745 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,null,null,null,null,1.9,1,78 : 102182 (True) - TUIResourceTexture,True,2,null,33800,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102183,00000000-0000-0000-0600-0000a3040000,4AE12D1700000000,0B06000000000000,D1D5010000000000,null,null,10,1,1,33800,33800,0.01,520,30,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 86501 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,null,null,null,null,1.9,1,78 : 102184 (True) - TUIResourceTexture,True,2,null,33800,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102185,00000000-0000-0000-0600-0000a6040000,4AE12D1700000000,0B06000000000000,D1D5010000000000,null,null,10,0.2,0.2,130,130,0.01,520,30,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 88883 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,null,null,null,null,1.9,1,78 : 102186 (True) - TUIResourceTexture,True,2,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102187,00000000-0000-0000-0600-0000a7040000,4AE12D1700000000,0B06000000000000,D1D5010000000000,null,null,10,1,1,33800,33800,0.01,520,30,260,null,True,null,180000,0.01,True,4,1,1,20,3,113 : 102189 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,130,130,null,null,1.9,1,78 : 102188 (True) - TUIResourceTexture,True,2,null,33800,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102190,00000000-0008-0000-0600-0000e8030000,8EC6010000000000,0B06000000000000,D165010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 85561 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,6500,6500,null,null,2.25,2,78 : 102191 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102192,00000000-0007-0000-0600-00000f040000,8701730000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 85595 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 102193 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102194,00000000-0007-0000-0600-000010040000,8701730000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 85595 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,1,78 : 102195 (True) - TUIResourceTexture,True,4,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
102196,00000000-0000-0000-0600-0000f2040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,3,5,1.5,1.5,52000,52000,null,1300,10,null,null,True,True,15000,0.001,True,null,1,null,null,1,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,520,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102198,00000000-0000-0000-0600-0000f3040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,3,10,0.2,0.2,52000,52000,null,1300,10,null,null,True,True,35000,0.001,True,null,1,null,null,5,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,520,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102199,00000000-0000-0000-0600-0000f4040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,3,10,1,1,52000,52000,null,1300,10,null,null,True,True,20000,0.001,True,null,1,null,null,2,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,520,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102200,00000000-0000-0000-0600-0000f5040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,3,10,0.25,0.25,52000,52000,null,1300,10,null,null,True,True,30000,0.001,True,null,1,null,null,4,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,520,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102201,00000000-0000-0000-0600-0000f6040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,null,3,10,0.5,0.5,52000,52000,null,1300,10,null,null,True,True,25000,0.001,True,null,1,null,null,3,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,520,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102202,00000000-0000-0000-0600-0000f7040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,8,1,150,1,1,13000,13000,0.1,13000,300,1300,null,True,null,10000,0.01,null,10,1,1,1,3,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,1300,150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
102203,00000000-0000-0000-0600-0000f8040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,9,1,200,1,1,13000,13000,0.1,13000,400,1300,null,True,null,10000,0.01,null,10,1,1,1,4,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,1300,200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
102204,00000000-0000-0000-0600-0000f9040000,9CF6380000000000,9CF6380000000000,9CF6380000000000,7,1,50,4,4,130,130,null,null,100,null,null,True,True,300,0.01,True,null,1,null,null,3,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,null,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102205,00000000-0000-0000-0600-0000fb040000,57A0540C00000000,0B06000000000000,A74C337ADC000000,44,4,40,0.2,0.2,260000,260000,0.01,14300,300,7800,True,null,null,30000,0.15,null,5,1,2,2,3,113 : 86501 (False) - TModernWarfareHitRollRule,null,null,13000,1,2C1C180500000000,7,null,null,null,null,4,null,78 : 102206 (True) - TUIResourceTexture,True,2000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null
102207,00000000-0000-0000-0600-000008050000,4160300B04000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,15600,600,7800,True,null,null,30000,0.2,null,5,1,1,1,3,113 : 86501 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.2,9750,15,2C1C040600000000,7,null,null,null,null,6,null,78 : 102208 (True) - TUIResourceTexture,True,750,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102209,00000000-0000-0000-0600-000010050000,4160341700000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,15600,600,7800,True,null,null,30000,0.2,null,5,1,1,1,3,113 : 86501 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.2,9750,15,2C1C040600000000,7,null,null,null,null,6,null,78 : 102210 (True) - TUIResourceTexture,True,1000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102211,00000000-0000-0000-0600-00001f050000,F08C0F097C310000,0B06000000000000,A74C33B9CA010000,3,4,40,0.2,0.2,260000,260000,0.01,9932,600,7800,True,null,null,30000,0.45,null,5,2,8,8,3,113 : 85591 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,5850,10,2C8C0C0300000000,7,null,null,null,null,6,null,78 : 102212 (True) - TUIResourceTexture,True,1500,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102213,00000000-0000-0000-0600-000020050000,43025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,9932,600,7800,True,null,null,30000,0.2,null,5,3,12,12,3,113 : 91491 (False) - TModernWarfareHitRollRule,null,null,5850,10,2C8C0C0300000000,7,null,null,null,null,6,null,78 : 102214 (True) - TUIResourceTexture,True,3000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102215,00000000-0000-0000-0600-000022050000,43025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,9932,600,7800,True,null,null,30000,0.2,null,5,1,2,2,3,113 : 86501 (False) - TModernWarfareHitRollRule,null,null,5850,10,2C8C0C0300000000,7,null,null,null,null,6,null,78 : 102216 (True) - TUIResourceTexture,True,1000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102217,00000000-0000-0000-0600-000025050000,43025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,9932,600,7800,True,null,null,30000,0.2,null,5,2,8,8,3,113 : 87326 (False) - TModernWarfareHitRollRule,null,null,5850,10,2C8C0C0300000000,7,null,null,null,null,6,null,78 : 102218 (True) - TUIResourceTexture,True,2250,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102219,00000000-0003-0000-0600-0000f4030000,44025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,15600,600,7800,True,null,null,30000,0.2,null,5,2,12,12,3,113 : 85565 (False) - TModernWarfareHitRollRule,null,null,9750,15,2C1C040600000000,7,null,null,null,null,6,null,78 : 102220 (True) - TUIResourceTexture,True,4000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102221,00000000-0000-0000-0600-000029050000,45025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,26000,600,7800,True,null,null,30000,0.2,null,5,1,1,1,3,113 : 90698 (False) - TModernWarfareHitRollRule,null,null,16900,20,2C1C048100000000,7,null,null,null,null,6,null,78 : 102222 (True) - TUIResourceTexture,True,1500,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102223,00000000-0000-0000-0600-00002c050000,45025F0C00000000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,26000,600,7800,True,null,null,30000,0.2,null,5,1,8,8,3,113 : 85565 (False) - TModernWarfareHitRollRule,null,null,16900,20,2C1C048100000000,7,null,null,null,null,6,null,78 : 102224 (True) - TUIResourceTexture,True,5000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102225,00000000-0000-0000-0600-000033050000,415068D7D2010000,0B06000000000000,A74C330000000000,3,4,40,0.2,0.2,260000,260000,0.01,13520,600,7800,True,null,null,30000,0.2,null,5,2,4,4,3,113 : 85565 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.2,8320,13,2C1C040500000000,7,null,null,null,null,6,null,78 : 102226 (True) - TUIResourceTexture,True,2000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102227,00000000-0000-0000-0600-000038050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,200,null,null,520000,520000,0.02,104000,600,10400,True,True,True,2750,0.001,True,1,1,1,1,2,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,52000,2000,null,7,null,null,null,null,null,4,null,null,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39000,null,null,null,null
102228,00000000-0000-0000-0600-000039050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,200,null,null,13000,13000,0.02,20800,400,10400,True,True,True,2750,0.001,True,1,1,1,1,2,113 : 85876 (False) - TModernWarfareHitRollRule,null,null,6500,250,null,7,null,null,null,null,null,1,null,null,400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39000,null,null,null,null
102229,00000000-0000-0000-0600-00003a050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,200,null,null,520000,520000,0.02,20800,400,10400,True,True,True,2750,0.001,True,1,1,8,8,2,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,6500,250,null,7,null,null,null,null,null,4,null,null,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39000,null,null,null,null
102230,00000000-0000-0000-0600-00003b050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,200,null,null,520000,520000,0.02,31200,600,10400,True,True,True,2750,0.001,True,1,1,4,4,2,113 : 85502 (False) - TModernWarfareHitRollRule,null,null,13000,500,null,7,null,null,null,null,null,4,null,null,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39000,null,null,null,null
102231,00000000-0000-0000-0600-00003c050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,200,0.5,0.5,208000,208000,0.02,104000,400,10400,True,True,True,2500,0.001,True,5,1,1,1,2,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,10400,200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102232,00000000-0000-0000-0600-00003d050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,150,0.5,0.5,208000,208000,0.02,104000,300,10400,True,True,True,2500,0.001,True,5,1,1,1,1,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,10400,150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102233,00000000-0000-0000-0600-00003e050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,7,4,350,5,5,208000,208000,null,null,700,null,True,True,True,2000,0.001,True,5,1,1,1,3,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,null,350,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102234,00000000-0000-0000-0600-00003f050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,4,225,0.5,0.5,208000,208000,0.05,104000,450,10400,True,True,True,2000,0.001,True,5,1,1,1,1,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,10400,225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102235,00000000-0000-0000-0600-000040050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,7,4,220,5,5,208000,208000,null,null,440,null,True,True,True,2000,0.001,True,5,1,1,1,3,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,null,220,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102236,00000000-0000-0000-0600-000041050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,8,4,220,5,5,208000,208000,null,null,440,null,True,True,True,2000,0.001,True,5,1,1,1,4,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,null,220,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102237,00000000-0000-0000-0600-000042050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,3,1,500,1,1,572000,572000,0.1,78000,1000,7800,True,True,null,44000,0.001,null,30,1,1,1,3,113 : 30955 (False) - TModernWarfareHitRollRule,null,null,7800,500,null,null,104000,104000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102238,00000000-0000-0000-0600-00004b050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,5,null,50,1,1,130000,null,0.02,13000,50,2080,null,True,null,80000,0.001,True,6,1,1,1,1,113 : 85565 (False) - TModernWarfareHitRollRule,null,null,130,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
102239,00000000-0000-0000-0600-00004c050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,5,null,40,2,2,65000,null,0.08,1300,80,130,null,True,null,100000,0.001,True,null,1,null,null,1,113 : 102197 (False) - TModernWarfareHitRollRule,null,null,260,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
102240,00000000-0000-0000-0600-00004d050000,9CF6380000000000,9CF6380000000000,9CF6380000000000,7,null,50,1,1,130000,null,0.02,13000,50,2080,null,True,null,100000,0.001,True,8,1,1,1,2,113 : 85565 (False) - TModernWarfareHitRollRule,null,null,130,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
