[ID],Ammunition,EffectTag,SalvoStockIndex,SalvoStockIndex_ForInterface,TirEnMouvement,TirContinu,AnimateOnlyOneSoldier
69607,89 : 81763 (True) - TAmmunition,weapon_effet_tag4,2,2,True,null,True
69625,89 : 73867 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69647,89 : 76302 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69656,89 : 82716 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69657,89 : 81557 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
69665,89 : 82716 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69673,89 : 75141 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69681,89 : 76302 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69689,89 : 76302 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69697,89 : 76302 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69705,89 : 81563 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69706,89 : 81779 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,True
69716,89 : 76953 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69724,89 : 81563 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69733,89 : 81723 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69743,89 : 82760 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,True
69753,89 : 76302 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69762,89 : 82769 (True) - TAmmunition,weapon_effet_tag1,1,1,True,True,null
69763,89 : 82770 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,null
69772,89 : 82778 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
69773,89 : 82282 (True) - TAmmunition,weapon_effet_tag4,null,null,True,null,True
69785,89 : 82769 (True) - TAmmunition,weapon_effet_tag1,1,1,True,True,null
69786,89 : 82770 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,null
69787,89 : 82778 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
69788,89 : 80743 (True) - TAmmunition,weapon_effet_tag4,null,null,True,null,True
69799,89 : 82790 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69808,89 : 82802 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69825,89 : 82811 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69834,89 : 73704 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69835,89 : 81926 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,True
69845,89 : 73704 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69854,89 : 82824 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69865,89 : 82829 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69866,89 : 82830 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
69881,89 : 81926 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69890,89 : 82146 (True) - TAmmunition,weapon_effet_tag1,1,1,True,True,null
69891,89 : 81926 (True) - TAmmunition,weapon_effet_tag2,2,2,True,null,True
69892,89 : 82261 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,True
69903,89 : 81926 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69935,89 : 82870 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69936,89 : 82871 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
69937,89 : 82872 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
69955,89 : 82887 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
69956,89 : 82888 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
69957,89 : 82889 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
69974,89 : 82899 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69975,89 : 82900 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
69988,89 : 82899 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
69989,89 : 82872 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70002,89 : 82899 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70003,89 : 82913 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70016,89 : 82922 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70017,89 : 82923 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70030,89 : 82899 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70031,89 : 82933 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70046,89 : 82948 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70047,89 : 82949 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70048,89 : 82950 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70061,89 : 82948 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70062,89 : 82959 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70063,89 : 82950 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70076,89 : 82968 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70088,89 : 82985 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70102,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70103,89 : 82995 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70116,89 : 83004 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70117,89 : 83005 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70118,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70132,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70133,89 : 83014 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70134,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70148,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70149,89 : 83025 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70150,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70164,89 : 83035 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70165,89 : 82995 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70181,89 : 83044 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70182,89 : 83045 (True) - TAmmunition,weapon_effet_tag4,3,3,True,True,True
70195,89 : 82948 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70196,89 : 83051 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70209,89 : 83060 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70210,89 : 82995 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70223,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70224,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70225,89 : 83075 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70238,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70239,89 : 82968 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70240,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70253,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70254,89 : 83098 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70255,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70268,89 : 83107 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70280,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70281,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70293,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70294,89 : 83123 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70306,89 : 83130 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,True
70319,89 : 83139 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70320,89 : 83140 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70332,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70333,89 : 83147 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70334,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70347,89 : 83154 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70348,89 : 83155 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70360,89 : 83162 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70372,89 : 83169 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70384,89 : 82923 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70397,89 : 83183 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70398,89 : 83184 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70410,89 : 83035 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70411,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70412,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70426,89 : 83203 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70427,89 : 83014 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70439,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70440,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70452,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70453,89 : 83220 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70454,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70467,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70468,89 : 83229 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70480,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70481,89 : 83236 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70494,89 : 83246 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70506,89 : 83263 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70518,89 : 82968 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70531,89 : 83289 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70544,89 : 83296 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70554,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70555,89 : 83307 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70556,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70568,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70569,89 : 83307 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70570,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70585,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70586,89 : 83026 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70587,89 : 83331 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70600,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70601,89 : 83344 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70602,89 : 83345 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70615,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70616,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70617,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70630,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70631,89 : 83246 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70632,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70645,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70646,89 : 83382 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70647,89 : 83383 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70660,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70661,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70662,89 : 83075 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70675,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70676,89 : 83015 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70677,89 : 83075 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70691,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70692,89 : 83421 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70693,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70706,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70707,89 : 83015 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70708,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70721,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70722,89 : 83442 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70723,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70736,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70737,89 : 83453 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70738,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70751,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70752,89 : 83015 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70764,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70765,89 : 83474 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70766,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70779,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70780,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70781,89 : 83075 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70794,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70795,89 : 83453 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70796,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70809,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70810,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70811,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70824,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70825,89 : 83517 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70826,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70839,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70840,89 : 83453 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70841,89 : 83528 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70854,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70855,89 : 83344 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70856,89 : 83345 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70869,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70870,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70871,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70884,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70885,89 : 83197 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70897,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70898,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70910,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70911,89 : 83581 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70912,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70925,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70926,89 : 81535 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70927,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70940,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70941,89 : 83602 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70942,89 : 83229 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70955,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70956,89 : 83613 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70957,89 : 83026 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
70970,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70971,89 : 83624 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70983,89 : 83654 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70995,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
70996,89 : 83667 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
70997,89 : 83668 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71010,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71011,89 : 83331 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71012,89 : 83685 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71025,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71026,89 : 83696 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71027,89 : 83668 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71040,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71041,89 : 83162 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71042,89 : 83331 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71055,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71056,89 : 82889 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71057,89 : 83331 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71070,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71071,89 : 82872 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71083,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71084,89 : 83453 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71085,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71098,89 : 82994 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71099,89 : 83667 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71111,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71112,89 : 83015 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71113,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71126,89 : 83667 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71127,89 : 83668 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71140,89 : 83782 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71141,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71154,89 : 83795 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71155,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71168,89 : 83139 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71169,89 : 82923 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71170,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71183,89 : 83139 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71184,89 : 83812 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71200,89 : 83823 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71201,89 : 83824 (True) - TAmmunition,weapon_effet_tag2,3,3,True,True,True
71202,89 : 83825 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71214,89 : 82948 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71215,89 : 83830 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71228,89 : 83839 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71229,89 : 82950 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71241,89 : 83844 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71242,89 : 83845 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71254,89 : 83844 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71255,89 : 82995 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71267,89 : 83844 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71268,89 : 82913 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71280,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71281,89 : 83474 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71282,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71295,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71296,89 : 83878 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71297,89 : 81535 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71310,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71311,89 : 82968 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71312,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71325,89 : 83074 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71326,89 : 83005 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71327,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71340,89 : 83035 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71341,89 : 83015 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71342,89 : 83197 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71356,89 : 83918 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71357,89 : 83919 (True) - TAmmunition,weapon_effet_tag4,3,3,True,True,True
71368,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71369,89 : 83927 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71381,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71382,89 : 83934 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71383,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71397,89 : 83945 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71398,89 : 83946 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71399,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71412,89 : 83013 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71413,89 : 83957 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71414,89 : 83015 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71428,89 : 83945 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71429,89 : 83967 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71430,89 : 83968 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71444,89 : 83988 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71445,89 : 83989 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
71446,89 : 83990 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71447,89 : 83045 (True) - TAmmunition,weapon_effet_tag4,3,3,True,True,True
71461,89 : 83995 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71462,89 : 83996 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71463,89 : 83997 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71478,89 : 84004 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71479,89 : 82872 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71480,89 : 84005 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71494,89 : 84004 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71495,89 : 84019 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71508,89 : 83823 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71509,89 : 83824 (True) - TAmmunition,weapon_effet_tag2,3,3,True,True,True
71510,89 : 84024 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71523,89 : 83823 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71524,89 : 83824 (True) - TAmmunition,weapon_effet_tag2,3,3,True,True,True
71525,89 : 84032 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71538,89 : 83945 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71539,89 : 84046 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71551,89 : 83945 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71552,89 : 84053 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71553,89 : 84054 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71566,89 : 83945 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71567,89 : 84065 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71568,89 : 84066 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71582,89 : 84076 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71583,89 : 82950 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71595,89 : 84076 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71596,89 : 84083 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71608,89 : 84076 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71609,89 : 83967 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71610,89 : 82950 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71623,89 : 84076 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71624,89 : 84099 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71625,89 : 84100 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
71639,89 : 84115 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
71640,89 : 84116 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,True
71641,89 : 84100 (True) - TAmmunition,weapon_effet_tag4,3,3,True,null,True
