[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key
18005,00000000-0000-0000-0000-000009080000,Collection[25],Descriptor_Unit_cz_T55A,Unit_cz_T55A,True,True,null,89 : 18623 (True) - TAmmunition,1,2,8B61783F0A000000,T-55A,3,22,108,1,TCH,1970,2,9,Collection[5],Collection[5],Collection[5],10,2,78 : 27190 (True) - TUIResourceTexture,null,Typeface3D_TitleMono_CompensatePostProcess,Collection[3],5,2600,null,null,null,null
18006,00000000-0000-0000-0000-00000a080000,Collection[25],Descriptor_Unit_cz_T72,Unit_cz_T72,True,True,null,89 : 18623 (True) - TAmmunition,1,18,03E2FD2800000000,T-72,3,22,108,1,TCH,1977,2,9,Collection[5],Collection[5],Collection[5],10,3,78 : 27195 (True) - TUIResourceTexture,null,Typeface3D_TitleMono_CompensatePostProcess,Collection[3],5,3120,null,null,null,null
18007,00000000-0000-0000-0000-00000b080000,Collection[25],Descriptor_Unit_cz_T72M,Unit_cz_T72M,True,True,null,89 : 18623 (True) - TAmmunition,1,18,D780783F0A000000,T-72M,3,22,108,1,TCH,1980,2,9,Collection[5],Collection[5],Collection[5],10,3,78 : 27200 (True) - TUIResourceTexture,null,Typeface3D_TitleMono_CompensatePostProcess,Collection[3],5,3120,81 : 18006 (True) - TUniteAuSolDescriptor,null,null,null
18008,00000000-0000-0000-0000-00000c080000,Collection[25],Descriptor_Unit_cz_TO55,Unit_cz_TO55,True,True,null,89 : 18623 (True) - TAmmunition,1,5,8691793F0A000000,TO-55,3,22,108,1,TCH,1960,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 27205 (True) - TUIResourceTexture,null,Typeface3D_TitleMono_CompensatePostProcess,Collection[4],5,2600,null,null,null,null
18009,00000000-0000-0000-0000-00000d080000,Collection[25],Descriptor_Unit_cz_UAZ_469B,Unit_cz_UAZ_469B,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,8C7214E4F2FD2800,VELITELSKE UAZ,1,26,101,1,TCH,1972,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 27209 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Typeface3D_TitleMono_CompensatePostProcess,Collection[5],3,3640,null,null,null,null
18010,00000000-0000-0000-0000-00000e080000,Collection[26],Descriptor_Unit_dan_M113A1,Unit_dan_M113A1,True,True,null,89 : 18623 (True) - TAmmunition,1,14,C24208C2359B2900,M/113A1,1,29,101,null,DAN,1967,9,8,Collection[5],Collection[5],Collection[5],10,null,78 : 27214 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_US,Collection[3],8,3380,null,null,null,null
18011,00000000-0000-0000-0000-00000f080000,Collection[25],Descriptor_Unit_dan_M125_A1,Unit_dan_M125_A1,True,True,null,89 : 18623 (True) - TAmmunition,1,20,C2620CC2359B2900,M/125,1,32,119,null,DAN,1979,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 27219 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_US,Collection[5],8,3380,null,null,null,null
18012,00000000-0000-0000-0000-000010080000,Collection[25],Descriptor_Unit_dan_M150_I_TOW,Unit_dan_M150_I_TOW,True,True,null,89 : 18623 (True) - TAmmunition,1,18,9937058670CD660A,M/113A1 TOW 2,1,23,101,null,DAN,1987,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 27224 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_US,Collection[4],8,3380,81 : 18013 (True) - TUniteAuSolDescriptor,null,null,null
18013,00000000-0000-0000-0000-000011080000,Collection[25],Descriptor_Unit_dan_M150_TOW,Unit_dan_M150_TOW,True,True,null,89 : 18623 (True) - TAmmunition,1,18,61E6058670CD660A,M/113A1 TOW,1,23,101,null,DAN,1977,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 27229 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_US,Collection[4],8,3380,null,null,null,null
18014,00000000-0000-0000-0000-000012080000,Collection[25],Descriptor_Unit_dan_MD_Jupiter,Unit_dan_MD_Jupiter,True,True,null,89 : 18623 (True) - TAmmunition,1,3,B95BEB9473CD660A,MD JUPITER,6,29,101,null,DAN,1975,1,8,Collection[5],Collection[5],Collection[5],10,null,78 : 27233 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_US,Collection[6],2,2600,null,null,null,null
18015,00000000-0000-0000-0000-000013080000,Collection[25],Descriptor_Unit_dan_MD_Jupiter_cargo,Unit_dan_MD_Jupiter_cargo,True,True,null,89 : 19248 (True) - TAmmunition,1,3,347B9BA873CD660A,FORSYNINGS JUPITER,6,25,16,null,DAN,1975,2,3,Collection[5],Collection[5],Collection[5],10,null,78 : 27237 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_US,Collection[3],2,3640,null,null,null,null
18016,00000000-0000-0000-0000-000014080000,Collection[25],Descriptor_Unit_nor_M106_A1,Unit_nor_M106_A1,True,True,null,89 : 18623 (True) - TAmmunition,1,21,C27204C275D33300,NM106,1,32,119,null,NOR,1964,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 27242 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ISR,Collection[5],8,3380,81 : 18020 (True) - TUniteAuSolDescriptor,null,null,null
18017,00000000-0000-0000-0000-000015080000,Collection[26],Descriptor_Unit_nor_M113A1,Unit_nor_M113A1,True,True,null,89 : 18623 (True) - TAmmunition,1,14,C24208C275D33300,NM113,1,29,101,null,NOR,1964,5,8,Collection[5],Collection[5],Collection[5],10,null,78 : 27247 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ISR,Collection[3],8,3380,null,null,null,null
18018,00000000-0000-0000-0000-000016080000,Collection[25],Descriptor_Unit_nor_M113A1_TOW,Unit_nor_M113A1_TOW,True,True,null,89 : 18623 (True) - TAmmunition,1,18,9EB0108270DDF40C,NM113 RAKPV,1,23,101,null,NOR,1979,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 27252 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ISR,Collection[4],8,3380,81 : 18019 (True) - TUniteAuSolDescriptor,null,null,null
18019,00000000-0000-0000-0000-000017080000,Collection[25],Descriptor_Unit_nor_M113_106mm_RR,Unit_nor_M113_106mm_RR,True,True,null,89 : 18623 (True) - TAmmunition,1,17,4720108270DDF40C,NM113 RFK,1,23,101,null,NOR,1965,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 27257 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ISR,Collection[4],8,3380,null,null,null,null
18020,00000000-0000-0000-0000-000018080000,Collection[25],Descriptor_Unit_nor_M125_A1,Unit_nor_M125_A1,True,True,null,89 : 18623 (True) - TAmmunition,1,20,C2620CC275D33300,NM125,1,32,119,null,NOR,1976,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 27262 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ISR,Collection[5],8,3380,null,null,null,null
18021,00000000-0000-0000-0000-000019080000,Collection[25],Descriptor_Unit_nor_PzH_M109G,Unit_nor_PzH_M109G,True,True,0.05,89 : 18623 (True) - TAmmunition,2,2,4A205CD2AFDDF40C,NM109,3,32,119,null,NOR,1964,2,13,Collection[5],Collection[5],Collection[5],10,null,78 : 27267 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ISR,Collection[4],5,2600,null,null,null,null
18022,00000000-0000-0000-0000-00001a080000,Collection[25],Descriptor_Unit_pol_BM21_GRAD,Unit_pol_BM21_GRAD,True,True,null,89 : 18605 (True) - TAmmunition,2,18,0B1709C3C5C4740D,BM-21 GRAD,3,35,119,1,POL,1966,2,13,Collection[5],Collection[5],Collection[5],10,3,78 : 27272 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[4],3,3900,81 : 16682 (True) - TUniteAuSolDescriptor,null,null,null
18023,00000000-0000-0000-0000-00001b080000,Collection[25],Descriptor_Unit_pol_BRDM2,Unit_pol_BRDM2,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,5,C3E5704C4CD70000,BRDM-2,1,24,109,1,POL,1966,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 27277 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[5],7,5200,81 : 16691 (True) - TUniteAuSolDescriptor,null,null,null
18024,00000000-0000-0000-0000-00001c080000,Collection[25],Descriptor_Unit_pol_BRDM2_Konkurs,Unit_pol_BRDM2_Konkurs,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,22,74355C0EC7C4740D,BRDM-2 KONKURS,1,23,101,1,POL,1979,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 27282 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[4],7,4160,81 : 16699 (True) - TUniteAuSolDescriptor,null,null,null
18025,00000000-0000-0000-0000-00001d080000,Collection[25],Descriptor_Unit_pol_T72,Unit_pol_T72,True,True,null,89 : 18623 (True) - TAmmunition,1,18,03E2C5740D000000,T-72,3,22,108,1,POL,1977,2,9,Collection[5],Collection[5],Collection[5],10,3,78 : 27287 (True) - TUIResourceTexture,null,Zoom123,Collection[3],5,3120,null,null,null,null
18026,00000000-0000-0000-0000-00001e080000,Collection[25],Descriptor_Unit_pol_T72M,Unit_pol_T72M,True,True,null,89 : 18623 (True) - TAmmunition,1,18,D78078315D030000,T-72M JAGUAR,3,22,108,1,POL,1980,2,9,Collection[5],Collection[5],Collection[5],10,3,78 : 27292 (True) - TUIResourceTexture,null,Zoom123,Collection[3],5,3120,81 : 18025 (True) - TUniteAuSolDescriptor,null,null,null
18027,00000000-0000-0000-0000-00001f080000,Collection[25],Descriptor_Unit_pol_TO55,Unit_pol_TO55,True,True,null,89 : 18623 (True) - TAmmunition,1,5,869179315D030000,TO-55,3,22,108,1,POL,1960,2,8,Collection[5],Collection[5],Collection[5],10,2,78 : 27297 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[5],5,2600,null,null,null,null
18028,00000000-0000-0000-0000-000020080000,Collection[24],Descriptor_Unit_pol_UAZ_469,Unit_pol_UAZ_469,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,CA5190CB17D33500,UAZ-469A ZWIAD.,1,24,109,1,POL,1972,2,10,Collection[5],Collection[5],Collection[5],10,null,78 : 27301 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[4],3,3640,null,null,null,null
18029,00000000-0000-0000-0000-000021080000,Collection[25],Descriptor_Unit_pol_UAZ_469B,Unit_pol_UAZ_469B,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,8C7214E4F2C5740D,WD-43,1,26,101,1,POL,1972,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 27305 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[6],3,3640,null,null,null,null
18030,00000000-0000-0000-0000-000022080000,Collection[27],Descriptor_Unit_rda_2K12_Kub,Unit_rda_2K12_Kub,True,True,0.05,89 : 18623 (True) - TAmmunition,3,12,A75E0D423598E90D,Fla-Kom KUB-M,5,30,123,1,RDA,1976,2,13,Collection[5],Collection[5],Collection[5],10,3,78 : 27312 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[3],5,2340,null,null,null,null
18031,00000000-0000-0000-0000-000023080000,Collection[25],Descriptor_Unit_rda_Ural_375D,Unit_rda_Ural_375D,True,True,null,89 : 18623 (True) - TAmmunition,1,3,0642C4E6FD99E90D,LKV URAL,6,25,101,1,RDA,1975,1,8,Collection[5],Collection[5],Collection[5],10,null,78 : 27316 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[5],2,2600,null,null,null,null
18032,00000000-0000-0000-0000-000024080000,Collection[25],Descriptor_Unit_urss_T55,Unit_urss_T55,True,True,null,89 : 18623 (True) - TAmmunition,1,1,86E1E1F8AD030000,T-55,3,22,109,1,URSS,1980,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 27321 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,MaterialInterface2D_Blend,Collection[5],5,2600,81 : 17444 (True) - TUniteAuSolDescriptor,null,null,null
18033,00000000-0000-0000-0000-000025080000,Collection[24],Descriptor_Unit_Barge_OTAN,Unit_Barge_OTAN,True,True,null,89 : 18623 (True) - TAmmunition,1,13,D8E2652A7B9B0C00,null,2,38,101,null,US,1975,2,12,null,Collection[5],Collection[5],10,null,78 : 27332 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],7,9100,null,null,null,null
18034,00000000-0000-0000-0000-000026080000,Collection[24],Descriptor_Unit_Barge_PACT,Unit_Barge_PACT,True,True,null,89 : 18623 (True) - TAmmunition,1,9,5EB3682A7B9B0C00,null,2,38,101,1,URSS,1973,2,12,null,Collection[5],Collection[5],10,null,78 : 27337 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],8,10920,null,null,null,null
18035,00000000-0000-0000-0000-000027080000,Collection[24],Descriptor_Unit_Chamsuri,Unit_Chamsuri,True,True,null,89 : 18623 (True) - TAmmunition,1,9,EEADE3B2D9360000,null,2,38,101,null,ROK,1975,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27351 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[6],9,28600,null,null,-0.2,null
18036,00000000-0000-0000-0000-000028080000,Collection[26],Descriptor_Unit_Combat_Boat,Unit_Combat_Boat,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B94933B979CA7403,null,2,38,101,null,SWE,1991,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27363 (True) - TUIResourceTexture,null,TextureType_TextureAnimationUnitIcone_Asynchrone,Collection[6],9,31200,null,null,null,null
18037,00000000-0000-0000-0000-000029080000,Collection[24],Descriptor_Unit_Donghae,Unit_Donghae,True,True,null,89 : 27373 (True) - TAmmunition,1,9,AAD9B233ED000000,null,2,38,101,null,ROK,1982,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27374 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[6],9,20800,null,null,-0.4,null
18038,00000000-0000-0000-0000-00002a080000,Collection[25],Descriptor_Unit_Fremantle,Unit_Fremantle,True,True,null,89 : 27386 (True) - TAmmunition,1,9,6A9CCFA6ACDE1000,null,2,26,101,null,ANZ,1979,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27387 (True) - TUIResourceTexture,null,Components,Collection[6],9,23400,null,null,null,null
18039,00000000-0000-0000-0000-00002b080000,Collection[27],Descriptor_Unit_Hatsuyuki,Unit_Hatsuyuki,True,True,null,89 : 27373 (True) - TAmmunition,1,9,2EACFB3A9E9B1200,null,2,26,101,null,JAP,1982,1,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27400 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_RDA,Collection[6],9,23400,null,null,-0.2,null
18040,00000000-0000-0000-0000-00002c080000,Collection[24],Descriptor_Unit_Howitzer,Unit_Howitzer,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B949333C2D010000,null,2,38,101,null,US,1959,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27408 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,13000,null,null,null,null
18041,00000000-0000-0000-0000-00002d080000,Collection[26],Descriptor_Unit_Komar,Unit_Komar,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B729D31500000000,null,2,38,101,1,NK,1960,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27418 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_URSS,Collection[6],9,31200,null,null,null,null
18042,00000000-0000-0000-0000-00002e080000,Collection[27],Descriptor_Unit_Kongo,Unit_Kongo,True,True,null,89 : 27373 (True) - TAmmunition,1,9,343BD31500000000,null,2,26,101,null,JAP,1991,1,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27429 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_RDA,Collection[6],9,28600,null,null,-0.4,null
18043,00000000-0000-0000-0000-00002f080000,Collection[25],Descriptor_Unit_LCM_8,Unit_LCM_8,True,True,null,89 : 18623 (True) - TAmmunition,1,13,C9D5580000000000,null,2,38,101,null,US,1960,9,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27438 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,31200,null,null,null,null
18044,00000000-0000-0000-0000-000030080000,Collection[25],Descriptor_Unit_LCU1610,Unit_LCU1610,True,True,null,89 : 27446 (True) - TAmmunition,1,13,8170085F63010000,null,2,38,101,null,US,1970,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27447 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,20800,null,null,null,null
18045,00000000-0000-0000-0000-000031080000,Collection[27],Descriptor_Unit_Lafayette,Unit_Lafayette,True,True,null,89 : 27373 (True) - TAmmunition,1,9,6A9EABBEB99A1600,null,2,26,101,null,FR,1992,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27457 (True) - TUIResourceTexture,null,Divers,Collection[6],9,19500,null,null,-0.6,null
18046,00000000-0000-0000-0000-000032080000,Collection[25],Descriptor_Unit_Muna,Unit_Muna,True,True,null,89 : 27446 (True) - TAmmunition,1,9,E6AC5F0000000000,null,2,38,101,1,URSS,1970,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27465 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,13000,null,null,null,null
18047,00000000-0000-0000-0000-000033080000,Collection[27],Descriptor_Unit_Najin,Unit_Najin,True,True,null,89 : 27373 (True) - TAmmunition,1,9,B3FB9A1800000000,null,2,26,101,1,NK,1972,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27475 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_URSS,Collection[6],9,19500,null,null,null,null
18048,00000000-0000-0000-0000-000034080000,Collection[26],Descriptor_Unit_Nanuchka_III,Unit_Nanuchka_III,True,True,null,89 : 27386 (True) - TAmmunition,1,9,D364C22DAACF2606,null,2,38,101,1,URSS,1979,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27484 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,26000,null,null,-0.1,null
18049,00000000-0000-0000-0000-000035080000,Collection[27],Descriptor_Unit_Oliver_Hazard_Perry,Unit_Oliver_Hazard_Perry,True,True,null,89 : 27373 (True) - TAmmunition,1,9,E66F4AB7BABB7106,null,2,26,101,null,US,1980,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27496 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,23400,null,null,-0.3,null
18050,00000000-0000-0000-0000-000036080000,Collection[26],Descriptor_Unit_Osa,Unit_Osa,True,True,null,89 : 18623 (True) - TAmmunition,1,9,269E010000000000,null,2,38,101,1,CHI,1971,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27505 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,31200,null,null,null,null
18051,00000000-0000-0000-0000-000037080000,Collection[24],Descriptor_Unit_PC_Chong_ju,Unit_PC_Chong_ju,True,True,null,89 : 27386 (True) - TAmmunition,1,9,FACBCE74DB341A00,null,2,38,101,1,NK,1976,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27513 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_URSS,Collection[6],9,23400,null,null,null,null
18052,00000000-0000-0000-0000-000038080000,Collection[26],Descriptor_Unit_Paek_Ku_52,Unit_Paek_Ku_52,True,True,null,89 : 18623 (True) - TAmmunition,1,9,83A157B06A6A0000,null,2,38,101,null,ROK,1970,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27523 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[6],9,26000,null,null,-0.1,null
18053,00000000-0000-0000-0000-000039080000,Collection[26],Descriptor_Unit_Pegasus,Unit_Pegasus,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B88E9BACAA010000,null,2,38,101,null,US,1976,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27532 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,36400,null,null,null,null
18054,00000000-0000-0000-0000-00003a080000,Collection[26],Descriptor_Unit_Pohang,Unit_Pohang,True,True,null,89 : 27373 (True) - TAmmunition,1,9,EC6CB6B406000000,null,2,38,101,null,ROK,1985,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27542 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_NK,Collection[6],9,26000,null,null,-0.2,null
18055,00000000-0000-0000-0000-00003b080000,Collection[24],Descriptor_Unit_ProtoBatal_OTAN,Unit_ProtoBatal_OTAN,True,True,null,89 : 18623 (True) - TAmmunition,1,13,B1999B0C9DD3B706,null,2,38,101,null,US,1984,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27550 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],7,18200,null,null,null,null
18056,00000000-0000-0000-0000-00003c080000,Collection[24],Descriptor_Unit_ProtoBatal_PACT,Unit_ProtoBatal_PACT,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B1999B0C9DD3B706,null,2,38,101,1,URSS,1973,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27555 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],8,10920,null,null,null,null
18057,00000000-0000-0000-0000-00003d080000,Collection[24],Descriptor_Unit_Shantou,Unit_Shantou,True,True,null,89 : 18623 (True) - TAmmunition,1,9,3A9DCF66DB010000,null,2,38,101,1,CHI,1960,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27562 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,18200,null,null,null,null
18058,00000000-0000-0000-0000-00003e080000,Collection[24],Descriptor_Unit_Shmel,Unit_Shmel,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B12AB71D00000000,null,2,38,101,1,URSS,1970,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27568 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,13000,null,null,null,null
18059,00000000-0000-0000-0000-00003f080000,Collection[27],Descriptor_Unit_Sovremenny,Unit_Sovremenny,True,True,null,89 : 27373 (True) - TAmmunition,1,9,FE3CABB27AEF7407,null,2,26,101,1,URSS,1980,1,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27576 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,26000,null,null,-0.2,null
18060,00000000-0000-0000-0000-000040080000,Collection[26],Descriptor_Unit_Tarantul_III,Unit_Tarantul_III,True,True,null,89 : 27386 (True) - TAmmunition,1,9,D314EBF96CDEA607,null,2,38,101,1,URSS,1987,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27585 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,33800,null,null,-0.2,null
18061,00000000-0000-0000-0000-000041080000,Collection[26],Descriptor_Unit_Type_037_II,Unit_Type_037_II,True,True,null,89 : 27373 (True) - TAmmunition,1,9,D38410815AFB1E00,null,2,38,101,1,CHI,1991,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27594 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,26000,null,null,-0.3,null
18062,00000000-0000-0000-0000-000042080000,Collection[27],Descriptor_Unit_Type_051_Luda,Unit_Type_051_Luda,True,True,null,89 : 27373 (True) - TAmmunition,1,9,A96E0946A0D6BE07,null,2,26,101,1,CHI,1976,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27604 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,23400,null,null,null,null
18063,00000000-0000-0000-0000-000043080000,Collection[27],Descriptor_Unit_Type_053HT_Jianghu_III,Unit_Type_053HT_Jianghu_III,True,True,null,89 : 27373 (True) - TAmmunition,1,9,94271146A0D6BE07,null,2,26,101,1,CHI,1986,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27612 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,23400,null,null,-0.2,null
18064,00000000-0000-0000-0000-000044080000,Collection[25],Descriptor_Unit_Type_068_Yuqing,Unit_Type_068_Yuqing,True,True,null,89 : 18623 (True) - TAmmunition,1,9,B63E2647A0D6BE07,null,2,38,101,1,CHI,1970,9,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27619 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_SWE,Collection[6],9,19500,null,null,null,null
18065,00000000-0000-0000-0000-000045080000,Collection[27],Descriptor_Unit_Type_21_Frigate,Unit_Type_21_Frigate,True,True,null,89 : 27373 (True) - TAmmunition,1,9,AC7B43C2A0D6BE07,null,2,26,101,null,UK,1974,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27628 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_TCH,Collection[6],9,28600,null,null,-0.1,null
18066,00000000-0000-0000-0000-000046080000,Collection[24],Descriptor_Unit_Type_62_Shangai,Unit_Type_62_Shangai,True,True,null,89 : 27386 (True) - TAmmunition,1,9,B3D976C3A1D6BE07,null,2,38,101,1,NK,1973,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27634 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_URSS,Collection[6],9,23400,null,null,null,null
18067,00000000-0000-0000-0000-000047080000,Collection[27],Descriptor_Unit_Udaloy_II,Unit_Udaloy_II,True,True,null,89 : 27373 (True) - TAmmunition,1,9,D3E4D3B1997E0000,null,2,26,101,1,URSS,1991,1,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27643 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],9,23400,null,null,-0.4,null
18068,00000000-0000-0000-0000-000048080000,Collection[24],Descriptor_Unit_Zippo,Unit_Zippo,True,True,null,89 : 18623 (True) - TAmmunition,1,9,745DBB2400000000,null,2,38,101,null,US,1959,2,12,Collection[5],Collection[5],Collection[5],10,null,78 : 27648 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,Collection[6],9,13000,null,null,null,null
18069,00000000-0004-0000-0000-000025040000,Collection[25],Descriptor_Unit_AB204B_Cargo_NL,Unit_AB204B_Cargo_NL,null,True,-0.05,89 : 27664 (True) - TAmmunition,1,14,EC6D364C110CCC02,null,2,25,105,null,HOL,1960,2,3,Collection[5],Collection[5],Collection[5],5,4,78 : 27665 (True) - TUIResourceTexture,null,UI,Collection[6],6,13000,null,null,null,null
