[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
86857,00000000-0000-0000-0200-0000c8040000,Collection[8],Descriptor_Missile_SAM_MIM72F,Missile_SAM_MIM72F,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
86865,00000000-0003-0000-0200-0000ea030000,Collection[8],Descriptor_Missile_SAM_EOTS_salvex3,Missile_SAM_EOTS_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
86883,00000000-0000-0000-0200-0000bf040000,Collection[8],Descriptor_Missile_SAM_Igla,Missile_SAM_Igla,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
86944,00000000-0000-0000-0200-0000ca040000,Collection[8],Descriptor_Missile_SAM_Mistral,Missile_SAM_Mistral,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
86969,00000000-0000-0000-0200-000002050000,Collection[8],Descriptor_Missile_Swingfire,Missile_Swingfire,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
86987,00000000-0000-0000-0200-000003050000,Collection[8],Descriptor_Missile_Swingfire_Ferret,Missile_Swingfire_Ferret,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87001,00000000-0000-0000-0200-0000dc040000,Collection[8],Descriptor_Missile_SAM_SA7_Grail_FJB,Missile_SAM_SA7_Grail_FJB,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87059,00000000-0000-0000-0200-000044040000,Collection[8],Descriptor_Missile_ENTAC,Missile_ENTAC,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87068,00000000-0000-0000-0200-0000c0040000,Collection[8],Descriptor_Missile_SAM_Igla1,Missile_SAM_Igla1,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87079,00000000-0000-0000-0200-0000db040000,Collection[8],Descriptor_Missile_SAM_SA7_Grail,Missile_SAM_SA7_Grail,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87102,00000000-0000-0000-0200-0000e5040000,Collection[8],Descriptor_Missile_SAM_Stinger_salve_2_Gepard,Missile_SAM_Stinger_salve_2_Gepard,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87109,00000000-0000-0000-0500-0000ec030000,Collection[6],Descriptor_Fire_Napalm,Fire_Napalm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,null
87122,00000000-0000-0000-0200-0000b5040000,Collection[8],Descriptor_Missile_SAM_FIM92C_Stinger,Missile_SAM_FIM92C_Stinger,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87166,00000000-0000-0000-0200-0000b6040000,Collection[8],Descriptor_Missile_SAM_GROM,Missile_SAM_GROM,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87189,00000000-0000-0000-0200-000067040000,Collection[8],Descriptor_Missile_M47_Dragon,Missile_M47_Dragon,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87191,00000000-0000-0000-0200-000068040000,Collection[8],Descriptor_Missile_M47_Dragon_HE,Missile_M47_Dragon_HE,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87233,00000000-0000-0000-0200-000038040000,Collection[8],Descriptor_Missile_BGM71C_ITOW_jaguar,Missile_BGM71C_ITOW_jaguar,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87315,00000000-0000-0000-0200-0000ba040000,Collection[8],Descriptor_Missile_SAM_HN5C_salvex8,Missile_SAM_HN5C_salvex8,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87320,00000000-0000-0000-0200-0000bb040000,Collection[8],Descriptor_Missile_SAM_HQ61_salvex2,Missile_SAM_HQ61_salvex2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87341,00000000-0005-0000-0200-0000f5030000,Collection[8],Descriptor_Missile_Spike_NLOS_Hafiz,Missile_Spike_NLOS_Hafiz,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87343,00000000-0005-0000-0200-0000ee030000,Collection[8],Descriptor_Missile_MAPATS,Missile_MAPATS,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87345,00000000-0000-0000-0200-0000af040000,Collection[8],Descriptor_Missile_SAM_FIM43_Redeye_rangers,Missile_SAM_FIM43_Redeye_rangers,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87431,00000000-0000-0000-0200-0000ea040000,Collection[8],Descriptor_Missile_SAM_Strela_3_salvex2,Missile_SAM_Strela_3_salvex2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87446,00000000-0000-0000-0200-0000f0040000,Collection[8],Descriptor_Missile_SAM_V600_salvex2,Missile_SAM_V600_salvex2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87448,00000000-0000-0000-0200-0000c4040000,Collection[8],Descriptor_Missile_SAM_Iglax2,Missile_SAM_Iglax2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87462,00000000-0007-0000-0200-0000f6030000,Collection[8],Descriptor_Missile_SAM_Crotale_NG,Missile_SAM_Crotale_NG,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87477,00000000-0000-0000-0200-0000be040000,Collection[8],Descriptor_Missile_SAM_I_Hawk_salvex3,Missile_SAM_I_Hawk_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87556,00000000-0000-0000-0200-000043040000,Collection[8],Descriptor_Missile_ChuMAT,Missile_ChuMAT,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87567,00000000-0000-0000-0200-0000ef040000,Collection[8],Descriptor_Missile_SAM_Type91_salve_8,Missile_SAM_Type91_salve_8,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87635,00000000-0000-0000-0200-0000ed040000,Collection[8],Descriptor_Missile_SAM_Type91,Missile_SAM_Type91,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87715,00000000-0000-0000-0200-000050040000,Collection[8],Descriptor_Missile_HOT_1_jaguar,Missile_HOT_1_jaguar,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87719,00000000-0000-0000-0200-0000c6040000,Collection[8],Descriptor_Missile_SAM_Javelin,Missile_SAM_Javelin,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87745,00000000-0000-0000-0400-0000e9030000,Collection[6],Descriptor_Smoke_Fumi107mm,Smoke_Fumi107mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8,null
87773,00000000-0000-0000-0200-000039040000,Collection[8],Descriptor_Missile_BGM71D_TOW_2,Missile_BGM71D_TOW_2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87864,00000000-0000-0000-0200-0000f4030000,Collection[8],Descriptor_Missile_9M113_KonkursM,Missile_9M113_KonkursM,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87875,00000000-0000-0000-0200-0000f0030000,Collection[8],Descriptor_Missile_9M113_Konkurs,Missile_9M113_Konkurs,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87923,00000000-0000-0000-0200-0000f9030000,Collection[8],Descriptor_Missile_9M117_Bastion,Missile_9M117_Bastion,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87932,00000000-0000-0000-0200-0000a6040000,Collection[8],Descriptor_Missile_SAM_9M336M4_salvex3,Missile_SAM_9M336M4_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87958,00000000-0000-0000-0200-000055040000,Collection[8],Descriptor_Missile_JyuMAT,Missile_JyuMAT,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87966,00000000-0000-0000-0200-00006c040000,Collection[8],Descriptor_Missile_MAT,Missile_MAT,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
87968,00000000-0000-0000-0200-0000aa040000,Collection[8],Descriptor_Missile_SAM_Blowpipe,Missile_SAM_Blowpipe,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88012,00000000-0000-0000-0200-000037040000,Collection[8],Descriptor_Missile_BGM71C_ITOW_Bradley,Missile_BGM71C_ITOW_Bradley,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88014,00000000-0000-0000-0200-0000c1040000,Collection[8],Descriptor_Missile_SAM_Igla1_salvex4,Missile_SAM_Igla1_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88027,00000000-0007-0000-0200-0000fa030000,Collection[8],Descriptor_Missile_Strela_2MA,Missile_Strela_2MA,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88054,00000000-0007-0000-0200-0000e9030000,Collection[8],Descriptor_Missile_9M14_Malyutka_2M_x6,Missile_9M14_Malyutka_2M_x6,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88091,00000000-0000-0000-0200-0000ea030000,Collection[8],Descriptor_Missile_9K115_Metys,Missile_9K115_Metys,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88164,00000000-0000-0000-0200-0000b4040000,Collection[8],Descriptor_Missile_SAM_FIM92_Stinger_salvex8,Missile_SAM_FIM92_Stinger_salvex8,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88174,00000000-0000-0000-0200-00000a040000,Collection[8],Descriptor_Missile_ADATS_sol,Missile_ADATS_sol,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88176,00000000-0000-0000-0200-000009040000,Collection[8],Descriptor_Missile_ADATS_air,Missile_ADATS_air,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88208,00000000-0000-0000-0200-000034040000,Collection[8],Descriptor_Missile_BGM71_TOW_Bradley,Missile_BGM71_TOW_Bradley,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88224,00000000-0000-0000-0200-0000c9040000,Collection[8],Descriptor_Missile_SAM_MIM72G,Missile_SAM_MIM72G,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88232,00000000-0000-0000-0200-0000c7040000,Collection[8],Descriptor_Missile_SAM_MIM72A,Missile_SAM_MIM72A,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88245,00000000-0000-0000-0200-00006e040000,Collection[8],Descriptor_Missile_MGM51C_Shillelagh,Missile_MGM51C_Shillelagh,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88254,00000000-0000-0000-0200-00006d040000,Collection[8],Descriptor_Missile_MGM51_Shillelagh,Missile_MGM51_Shillelagh,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88263,00000000-0000-0000-0200-0000bd040000,Collection[8],Descriptor_Missile_SAM_Hawk_salvex3,Missile_SAM_Hawk_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88268,00000000-0000-0000-0200-0000cf040000,Collection[8],Descriptor_Missile_SAM_PIP3_Hawk_salvex3,Missile_SAM_PIP3_Hawk_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88271,00000000-0000-0000-0200-0000ce040000,Collection[8],Descriptor_Missile_SAM_PIP_Hawk_salvex3,Missile_SAM_PIP_Hawk_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88276,00000000-0004-0000-0200-0000e8030000,Collection[8],Descriptor_Missile_SAM_HEOS_salvex3,Missile_SAM_HEOS_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88356,00000000-0000-0000-0200-0000f1040000,Collection[8],Descriptor_Missile_SAM_V600_salvex4,Missile_SAM_V600_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88383,00000000-0000-0000-0200-000053040000,Collection[9],Descriptor_Missile_Harpoon_Sol_x4,Missile_Harpoon_Sol_x4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88393,00000000-0000-0000-0200-0000f7030000,Collection[8],Descriptor_Missile_9M114_Shturm_MTLB,Missile_9M114_Shturm_MTLB,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88407,00000000-0009-0000-0200-0000e9030000,Collection[8],Descriptor_Missile_Spike_MR_Maglan,Missile_Spike_MR_Maglan,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88443,00000000-0000-0000-0200-0000d9040000,Collection[8],Descriptor_Missile_SAM_ROLAND_2,Missile_SAM_ROLAND_2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88470,00000000-0005-0000-0200-0000eb030000,Collection[8],Descriptor_Missile_LAHAT,Missile_LAHAT,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88542,00000000-0003-0000-0200-0000ec030000,Collection[8],Descriptor_Missile_SAM_NASAMS_salvex6,Missile_SAM_NASAMS_salvex6,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88700,00000000-0000-0000-0200-0000cd040000,Collection[8],Descriptor_Missile_SAM_NOAH_salvex3,Missile_SAM_NOAH_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88840,00000000-0000-0000-0200-000080040000,Collection[8],Descriptor_Missile_QW_2,Missile_QW_2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88851,00000000-0007-0000-0200-0000f3030000,Collection[8],Descriptor_Missile_DRUG,Missile_DRUG,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
88943,00000000-0007-0000-0200-0000f2030000,Collection[8],Descriptor_Missile_Bumbar,Missile_Bumbar,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89079,00000000-0002-0000-0200-0000e8030000,Collection[8],Descriptor_Missile_Patriot_salvex4,Missile_Patriot_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89081,00000000-0005-0000-0200-0000f6030000,Collection[8],Descriptor_Missile_Spike_NLOS_Pereh,Missile_Spike_NLOS_Pereh,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89130,00000000-0005-0000-0200-0000f4030000,Collection[8],Descriptor_Missile_Spike_MR,Missile_Spike_MR,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89141,00000000-0000-0000-0200-000096040000,Collection[8],Descriptor_Missile_RBS_56,Missile_RBS_56,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89181,00000000-0003-0000-0200-0000ed030000,Collection[8],Descriptor_Missile_SAM_RBS_70_Mk2,Missile_SAM_RBS_70_Mk2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89192,00000000-0000-0000-0200-0000d5040000,Collection[8],Descriptor_Missile_SAM_RBS_90,Missile_SAM_RBS_90,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89257,00000000-0007-0000-0200-0000f8030000,Collection[8],Descriptor_Missile_SAM_R73AS24,Missile_SAM_R73AS24,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89415,00000000-0007-0000-0200-0000f5030000,Collection[8],Descriptor_Missile_SAM_9M333,Missile_SAM_9M333,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89425,00000000-0007-0000-0200-0000f9030000,Collection[8],Descriptor_Missile_SAM_V600PT_x4,Missile_SAM_V600PT_x4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89427,00000000-0000-0000-0200-0000f2040000,Collection[8],Descriptor_Missile_SS11_salvex2,Missile_SS11_salvex2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89472,00000000-0000-0000-0200-0000d3040000,Collection[8],Descriptor_Missile_SAM_RAPIER_FSA,Missile_SAM_RAPIER_FSA,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89505,00000000-0000-0000-0200-00009d040000,Collection[9],Descriptor_Missile_S35_Sol,Missile_S35_Sol,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89562,00000000-0003-0000-0200-0000ee030000,Collection[8],Descriptor_Missile_SAM_RBS_90_Twin,Missile_SAM_RBS_90_Twin,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89565,00000000-0000-0000-0200-000078040000,Collection[9],Descriptor_Missile_P15_Termit_Sol,Missile_P15_Termit_Sol,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89772,00000000-0000-0000-0200-0000e9030000,Collection[8],Descriptor_Missile_9K111M_Faktoriya,Missile_9K111M_Faktoriya,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89812,00000000-0000-0000-0200-0000b7040000,Collection[8],Descriptor_Missile_SAM_GROMx2,Missile_SAM_GROMx2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89916,00000000-0000-0000-0200-0000fb040000,Collection[8],Descriptor_Missile_Starstreak_sol,Missile_Starstreak_sol,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
89918,00000000-0000-0000-0200-0000fa040000,Collection[8],Descriptor_Missile_Starstreak_air,Missile_Starstreak_air,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90031,00000000-0000-0000-0200-0000fb030000,Collection[8],Descriptor_Missile_9M118_Sheksna,Missile_9M118_Sheksna,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90039,00000000-0000-0000-0200-0000ef030000,Collection[8],Descriptor_Missile_9M112_1_Kobra,Missile_9M112_1_Kobra,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90047,00000000-0000-0000-0200-000000040000,Collection[8],Descriptor_Missile_9M128_Agona,Missile_9M128_Agona,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90053,00000000-0000-0000-0200-0000fc030000,Collection[8],Descriptor_Missile_9M119_Svir,Missile_9M119_Svir,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90080,00000000-0000-0000-0200-0000fd030000,Collection[8],Descriptor_Missile_9M119M_Invar,Missile_9M119M_Invar,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90101,00000000-0000-0000-0200-000004050000,Collection[8],Descriptor_Missile_Tan_SAM,Missile_Tan_SAM,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90150,00000000-0000-0000-0200-00009f040000,Collection[8],Descriptor_Missile_SAM_9K330_Tor_salvex8,Missile_SAM_9K330_Tor_salvex8,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90168,00000000-0000-0000-0200-0000d2040000,Collection[8],Descriptor_Missile_SAM_RAPIER,Missile_SAM_RAPIER,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90211,00000000-0000-0000-0200-000049040000,Collection[8],Descriptor_Missile_HJ8,Missile_HJ8,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90216,00000000-0000-0000-0200-000047040000,Collection[8],Descriptor_Missile_HJ73_BMP,Missile_HJ73_BMP,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90234,00000000-0000-0000-0200-000001050000,Collection[8],Descriptor_Missile_SusongPo_salvex4,Missile_SusongPo_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90239,00000000-0000-0000-0200-000054040000,Collection[9],Descriptor_Missile_Harpoon_Sol_x6,Missile_Harpoon_Sol_x6,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90353,00000000-0000-0000-0200-0000eb030000,Collection[8],Descriptor_Missile_9K115_MetysM,Missile_9K115_MetysM,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90400,00000000-0000-0000-0200-0000c2040000,Collection[8],Descriptor_Missile_SAM_Igla1M,Missile_SAM_Igla1M,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90495,00000000-0000-0000-0200-0000cc040000,Collection[8],Descriptor_Missile_SAM_Mistral_salve_2_VBL,Missile_SAM_Mistral_salve_2_VBL,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90513,00000000-0000-0000-0200-0000c5040000,Collection[8],Descriptor_Missile_SAM_Iglax4,Missile_SAM_Iglax4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90528,00000000-0000-0000-0200-00006b040000,Collection[8],Descriptor_Missile_M47_Super_Dragon_HE,Missile_M47_Super_Dragon_HE,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90580,00000000-0000-0000-0200-00004b040000,Collection[8],Descriptor_Missile_HJ8A_salvex4,Missile_HJ8A_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90599,00000000-0002-0000-0200-0000e9030000,Collection[8],Descriptor_Missile_SAM_Javelin_salvex3,Missile_SAM_Javelin_salvex3,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90601,00000000-0007-0000-0200-0000f1030000,Collection[8],Descriptor_Missile_BGM71D_TOW2_x4,Missile_BGM71D_TOW2_x4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90603,00000000-0000-0000-0200-00004d040000,Collection[8],Descriptor_Missile_HJ9_salvex4,Missile_HJ9_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90676,00000000-0000-0000-0200-00000c040000,Collection[8],Descriptor_Missile_AGM114A_Boat,Missile_AGM114A_Boat,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90700,00000000-0000-0000-0200-000097040000,Collection[9],Descriptor_Missile_RGM84_Harpoon,Missile_RGM84_Harpoon,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90702,00000000-0000-0000-0200-0000d7040000,Collection[8],Descriptor_Missile_SAM_RIM7M_Sea_Sparrow,Missile_SAM_RIM7M_Sea_Sparrow,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90707,00000000-0000-0000-0200-000077040000,Collection[9],Descriptor_Missile_P15_Termit,Missile_P15_Termit,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90713,00000000-0000-0000-0200-000098040000,Collection[9],Descriptor_Missile_RGM84_Harpoon_salvex4,Missile_RGM84_Harpoon_salvex4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90715,00000000-0000-0000-0200-0000e2040000,Collection[8],Descriptor_Missile_SAM_SM2_MR_block_II_VLS,Missile_SAM_SM2_MR_block_II_VLS,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90726,00000000-0000-0000-0200-000075040000,Collection[9],Descriptor_Missile_MM40_Exocet_block2,Missile_MM40_Exocet_block2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90728,00000000-0000-0000-0200-0000ac040000,Collection[8],Descriptor_Missile_SAM_Crotal_CN2,Missile_SAM_Crotal_CN2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90751,00000000-0000-0000-0200-000076040000,Collection[9],Descriptor_Missile_P120_Malakhit,Missile_P120_Malakhit,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90753,00000000-0000-0000-0200-0000de040000,Collection[8],Descriptor_Missile_SAM_SAN4,Missile_SAM_SAN4,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90756,00000000-0000-0000-0200-0000e0040000,Collection[8],Descriptor_Missile_SAM_SM1_MR_block_V,Missile_SAM_SM1_MR_block_V,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90762,00000000-0000-0000-0200-0000d6040000,Collection[8],Descriptor_Missile_SAM_RGM66D_salvex2,Missile_SAM_RGM66D_salvex2,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
90786,00000000-0000-0000-0200-00007a040000,Collection[9],Descriptor_Missile_P270_Moskit,Missile_P270_Moskit,null,null,6AEAEE0000000000,null,null,null,null,null,null,null,Collection[5],null,null,null,null,null,null,null
